"user_agent","_count"
"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6297; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/102.0.5005.125 Mobile Safari/537.36","1"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:UBU8000_X;T-X22UDUABC-1103.0;X22UD;urn:samsungtv:familyname:22_X22UD_UHD:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink) Chrome/85 LaTivu_1.0.1_2022 RVID/9","1"
"HbbTV/1.5.1 (+DRM;Samsung;SmartTV2021:QAQ70;T-NKM2UABC-2111.1;NikeM2;urn:samsungtv:familyname:21_NIKEM2_QTV:2021;) Tizen/6.0 (+TVPLUS+SmartHubLink+360avc) Chrome/76 LaTivu_1.0.1_2021 RVID/10","1"
"Dalvik/2.1.0 (Linux; U; Android 9; SM-A908B Build/PPR1.180610.011)","1"
"Mozilla/5.0 (Linux; Android 7.0; BRAVIA 4K 2015 Build/NRD91N.S35; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/114.0.5735.196 Mobile Safari/537.36","1"
"HbbTV/1.5.1 (+DRM;Samsung;SmartTV2021:UAU8000;T-NKLAUABC-2130.8;NikeL;urn:samsungtv:familyname:21_NIKEL_UHD_BASIC:2021;) Tizen/6.0 (+TVPLUS+SmartHubLink) Chrome/76 LaTivu_1.0.1_2021 RVID/49","1"
"Opera/9.80 (Linux armv7l; HbbTV/1.2.1 (; Hisense; SmartTV_2016; V1010.01.00a.G1021; LTDN43K3110WT; )) Presto/2.12.407 Version/12.51","1"
"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","1"
"Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-J500FN Build/LMY48B)","1"
"Mozilla/5.0 (Linux; Android 7.0; Build/NTM27) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.0 Safari/537.36 CrKey/1.26.93139","1"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:QBQ60;T-NKLBUABC-1403.6;NikeL;urn:samsungtv:familyname:22_NIKEL_UHD:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink) Chrome/85 LaTivu_1.0.1_2022 RVID/97","1"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2019:URU8000;T-MSMUABC-1395.2;MuseM;) Tizen/5.0 (+TVPLUS+SmartHubLink+360avc) Chrome/63 VID/37","1"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:QBQ60;T-NKLBUABC-1403.6;NikeL;urn:samsungtv:familyname:22_NIKEL_UHD:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink) Chrome/85 LaTivu_1.0.1_2022 RVID/84","1"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2019:URU7100;T-MSLUABC-1303.7;MuseL;) Tizen/5.0 (+SmartHubLink) Chrome/63 VID/15","1"
"Dalvik/2.1.0 (Linux; U; Android 8.1.0; Bush10Nou Build/O11019)","1"
"Mozilla/5.0 (Linux; Android 9.0; Build/PTO6.200720.002) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.54 Safari/537.36 CrKey/1.47.211678","1"
"Dalvik/2.1.0 (Linux; U; Android 12; G40 Build/SP1A.210812.016)","1"
"Dalvik/2.1.0 (Linux; U; Android 11; C21 Pro Build/RP1A.200720.011)","1"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2020:QTQ80;T-NKMUABC-2401.1;NikeM;) Tizen/5.5 (+TVPLUS+SmartHubLink+360avc) Chrome/69 VID/17","1"
"Dalvik/2.1.0 (Linux; U; Android 11; SM-A115AZ Build/RP1A.200720.012)","1"
"Dalvik/2.1.0 (Linux; U; Android 9; ONEPLUS A5000 Build/PKQ1.180716.001)","1"
"HbbTV/1.4.1 (+DRM;Panasonic;SmartTV2019mid;4.732;4003-0003 0000-0800;SmartTV2019;)","1"
"Dalvik/2.1.0 (Linux; U; Android 11; Box R 4K Plus Build/RTT0.211009.001)","1"
"Dalvik/2.1.0 (Linux; U; Android 11; SM-A115W Build/RP1A.200720.012)","1"
"Mozilla/5.0 (Linux; Android 9.0; Build/PTO1.210922.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.54 Safari/537.36 CrKey/1.47.216070","1"
"Mozilla/5.0 (X11; Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Odin/3.2987.2.10 Safari/537.36 HbbTV/1.4.1 (+DRM; Hisense; HA65U9E1UWTG; V0000.01.00L.L0316; HA65U9E1UWTG; SmartTV_2020A;)","1"
"Dalvik/2.1.0 (Linux; U; Android 10; motorola one Build/QPKS30.54-22-27)","1"
"Dalvik/2.1.0 (Linux; U; Android 9; F1 Build/PPR1.180610.011)","1"
"Dalvik/2.1.0 (Linux; U; Android 12; S88 Build/SP1A.210812.016)","1"
"Mozilla/5.0 (Linux; Android 9; AFTBOXE1 Build/PS7600.3513N; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.92 Mobile Safari/537.36","1"
"HbbTV/1.6.1 (+DRM; Samsung; SmartTV2023:QCQ70; T-PTMLCUABC-1212.6; PontusML; urn:samsungtv:familyname:23_PONTUSML_QTV:2023; ) Tizen/7.0 (+TVPLUS+SmartHubLink+POINTER) Chrome/94 LaTivu_2.0_2023 RVID/20","1"
"Dalvik/2.1.0 (Linux; U; Android 8.1.0; Nokia 1 Build/O11019)","1"
"Dalvik/2.1.0 (Linux; U; Android 12; Armor X10 Pro Build/SP1A.210812.016)","1"
"Dalvik/2.1.0 (Linux; U; Android 13; LE2113 Build/TP1A.220905.001)","1"
"Dalvik/2.1.0 (Linux; U; Android 9; LM-V350 Build/PKQ1.181105.001)","1"
"Dalvik/2.1.0 (Linux; U; Android 10; HK1 Super Build/QQ2A.200305.004.A1)","1"
"Dalvik/2.1.0 (Linux; U; Android 7.1.2; SM-G970N Build/N2G48C)","1"
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36 OPR/36.0.2128.0 OMI/4.8.0.129.DUOS.41 HbbTV/1.2.1 (;_SKYWORTH;MT5658;PKGv1.000_v0.1;2018;)","1"
"Dalvik/2.1.0 (Linux; U; Android 13; CPH2413 Build/TP1A.220905.001)","1"
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36 OPR/29.0.1803.0 OMI/4.5.23.37.ALSAN5.192 HbbTV/1.2.1 (; Sony; KD-55X8500F; v1.607165100; 2016;) sony.hbbtv.tv.2016HE","1"
"Dalvik/2.1.0 (Linux; U; Android 10; Nokia 7.2 Build/QKQ1.191014.001)","1"
"Dalvik/2.1.0 (Linux; U; Android 12; moto g power (2022) Build/S3RQS32.20-42-10-12-3)","1"
"Mozilla/5.0 (Linux; Andr0id 10; BRAVIA 4K VH2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36 OPR/46.0.2207.0 OMI/4.21.0.273.DIA6.142 HbbTV/1.5.1 (+DRM; Sony; XR-55X90J; PKG6.3581.0452PAA; ; com.sony.HE.G4.4K; ) sony.hbbtv.tv.G4.2021HE.4K","1"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:QBQ800;T-OSCPBUABC-1421.0;OscarP;urn:samsungtv:familyname:22_OSCARP_8K:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink+360avc) Chrome/85 LaTivu_1.0.1_2022 RVID/19","1"
"Dalvik/2.1.0 (Linux; U; Android 12; RC8L1T-RW Build/ORB8L1T_v1.0.19_BTA-AU)","1"
"Mozilla/5.0 (Linux; Android 5.1.1; AFTT Build/LVY48F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/102.0.5005.125 Mobile Safari/537.36 cordova-amazon-fireos/3.4.0 AmazonWebAppPlatform/3.4.0;2.0","1"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:QBQS95;T-PTMUABC-1430.1;PontusM;urn:samsungtv:familyname:22_PONTUSM_QD:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink+360avc) Chrome/85 LaTivu_1.0.1_2022 RVID/17","1"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:QBQS95;T-PTMUABC-1430.1;PontusM;urn:samsungtv:familyname:22_PONTUSM_QD:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink+360avc) Chrome/85 LaTivu_1.0.1_2022 RVID/10","1"
"Mozilla/5.0 (Linux; Android 10; Chromecast Build/QTS1.200625.002.A6; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/114.0.5735.196 Mobile Safari/537.36","1"
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36 OPR/36.0.2128.0 OMI/4.8.0.129.PIXEL_UNICORN3.91 SonyCEBrowser/1.0 (KDL-50W660F; PTV2017/v1.609; AUS;)","1"
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36 OPR/29.0.1803.0 OMI/4.5.23.37.ALSAN5.192 HbbTV/1.2.1 (; Sony; KD-65X7500F; v1.607165100; 2016;) sony.hbbtv.tv.2016HE","1"
"Mozilla/5.0 (Web0S; Linux/SmartTV) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.34 Safari/537.36 HbbTV/1.4.1 (+DRM; LGE; KEY0F3D003F; WEBOS4.0 05.50.15; W4_M16PP; W4_M16PP;)","1"
"Dalvik/2.1.0 (Linux; U; Android 12; moto g stylus 5G (2022) Build/S2SDS32.21-64-8)","1"
"Dalvik/2.1.0 (Linux; U; Android 12; WP19 Build/SP1A.210812.016)","1"
"Dalvik/2.1.0 (Linux; U; Android 10; Redmi Note 8T MIUI/V12.0.2.0.QCXMIXM)","1"
"Mozilla/5.0 (X11; Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Odin/3.2987.2.8 Safari/537.36 HbbTV/1.4.1 (+DRM; Hisense; 65A6502EA_0001; V0000.01.00a.J1114; 65A6502EA_0001; SmartTV_DB2019A;)","1"
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36 OPR/29.0.1803.0 OMI/4.5.23.37.ALSAN5.160 HbbTV/1.2.1 (; Sony; KD-55X9000F; v1.606520100; 2016;) sony.hbbtv.tv.2016HE","1"
"Roku/DVP-23.0 (23.0.0.1848-CS)","1"
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36 OPR/29.0.1803.0 OMI/4.5.23.37.ALSAN5.192 HbbTV/1.2.1 (; Sony; KD-49X8000D; v1.607210100; 2016;) sony.hbbtv.tv.2016HE","1"
"HbbTV/1.5.1 (+DRM;Samsung;SmartTV2021:QAQ70;T-NKM2UABC-2130.8;NikeM2;urn:samsungtv:familyname:21_NIKEM2_QTV:2021;) Tizen/6.0 (+TVPLUS+SmartHubLink+360avc) Chrome/76 LaTivu_1.0.1_2021 RVID/42","1"
"Dalvik/2.1.0 (Linux; U; Android 9; MI 8 Lite MIUI/V11.0.8.0.PDTMIXM)","1"
"Dalvik/2.1.0 (Linux; U; Android 10; I3113 Build/53.1.A.5.13)","1"
"Dalvik/2.1.0 (Linux; U; Android 10; BV4900Pro Build/QP1A.190711.020)","1"
"Dalvik/2.1.0 (Linux; U; Android 11; moto g play (2021) Build/RZAS31.Q2-146-14-6-12)","1"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:LS03B;T-PTMUABC-1430.1;PontusM;urn:samsungtv:familyname:22_PONTUSM_FTV:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink+360avc) Chrome/85 LaTivu_1.0.1_2022 RVID/25","1"
"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.80 Mobile/15E148 Safari/604.1","1"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2019:URU7100;T-MSLUABC-1395.2;MuseL;) Tizen/5.0 (+SmartHubLink) Chrome/63 VID/27","1"
"Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-J600FN Build/R16NW)","1"
"Dalvik/2.1.0 (Linux; U; Android 13; SM-F926W Build/TP1A.220624.014)","1"
"Dalvik/2.1.0 (Linux; U; Android 10; I3213 Build/53.1.A.3.57)","1"
"Dalvik/2.1.0 (Linux; U; Android 7.0; LG-V522 Build/NRD90U)","1"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2020:LSP9;T-KSU2PUABC-2401.0;KantSU2;) Tizen/5.5 (+TVPLUS+SmartHubLink) Chrome/69 VID/10","1"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:LS03B;T-PTMUABC-1430.1;PontusM;urn:samsungtv:familyname:22_PONTUSM_FTV:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink+360avc) Chrome/85 LaTivu_1.0.1_2022 RVID/17","1"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:UBU8000;T-KSU2EBUABC-1403.6;KantSU2e;urn:samsungtv:familyname:22_KANTSU2E_UB2:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink) Chrome/85 LaTivu_1.0.1_2022 RVID/87","1"
"Dalvik/2.1.0 (Linux; U; Android 12; PEQM00 Build/SP1A.210812.003)","1"
"HbbTV/1.5.1 (+DRM;Samsung;SmartTV2021:HAU8000;T-NKLAUABCB-2111.1;NikeL_HTV;urn:samsungtv:familyname:21_NIKEL_UHD_BASIC_B2B:2021;) Tizen/6.0 (+TVPLUS+SmartHubLink) Chrome/76 LaTivu_1.0.1_2021 RVID/85","1"
"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G950U1) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/21.0 Chrome/110.0.5481.154 Mobile Safari/537.36","1"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:LS03B;T-PTMUABC-1430.1;PontusM;urn:samsungtv:familyname:22_PONTUSM_FTV:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink+360avc) Chrome/85 LaTivu_1.0.1_2022 RVID/10","1"
"Mozilla/5.0 (Web0S; Linux/SmartTV) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36 HbbTV/1.5.1 (+DRM; LGE; 55UP8000PTB; WEBOS6.0 03.34.70; W60_LM21A; DTV_W21A;)","1"
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36 OPR/40.0.2207.0 OMI/4.9.0.237.Martell-2.312 HbbTV/1.4.1 (+DRM;Hisense;SmartTV_2018_5658;V0000.01.00a.J0724;HA50U7A2WT;SmartTV_2018_5658;) FVC/2.0 (Hisense;SmartTV_2018_5658;)","1"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:UBU8000_X;T-X22UDUABC-1102.0;X22UD;urn:samsungtv:familyname:22_X22UD_UHD:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink) Chrome/85 LaTivu_1.0.1_2022 RVID/11","1"
"Dalvik/2.1.0 (Linux; U; Android 10; moto e(7) plus Build/QPZS30.30-Q3-38-69-12)","1"
"Dalvik/2.1.0 (Linux; U; Android 9; 5053D Build/PKQ1.190407.001)","1"
"Mozilla/5.0 (X11; Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Odin/3.2987.2.8 Safari/537.36 HbbTV/1.4.1 (+DRM; Hisense; 43A6502EA; V0000.01.00a.J1114; 43A6502EA; SmartTV_DB2019A;)","1"
"Mozilla/5.0 (Linux; Android 9.0; Build/PTO3.210224.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 CrKey/1.56.500000 DeviceType/AndroidTV","1"
"Dalvik/2.1.0 (Linux; U; Android 8.0.0; VKY-L09 Build/HUAWEIVKY-L09)","1"
"Mozilla/5.0 (Linux; Android 11; Smart TV Build/RP1A.200622.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/114.0.5735.147 Mobile Safari/537.36","1"
"HbbTV/1.5.1 (+DRM;Samsung;SmartTV2021:QAQ90;T-NKM2UABC-2130.8;NikeM2;urn:samsungtv:familyname:21_NIKEM2_QTV:2021;) Tizen/6.0 (+TVPLUS+SmartHubLink+360avc) Chrome/76 LaTivu_1.0.1_2021 RVID/54","1"
"Dalvik/2.1.0 (Linux; U; Android 8.0.0; MI 5s MIUI/V10.2.3.0.OAGMIXM)","1"
"Dalvik/2.1.0 (Linux; U; Android 8.1; K960N_MT6580_32_N Build/NRD90M)","1"
"Dalvik/2.1.0 (Linux; U; Android 11; motorola edge Build/RPDS31.Q4U-39-26-14-14)","1"
"Dalvik/2.1.0 (Linux; U; Android 8.0.0; BAC-L21 Build/HUAWEIBAC-L21)","1"
"Mozilla/5.0 (Linux; Android 9.0.99; EVPAD-6P Build/QP1A.191105.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/74.0.3729.186 Safari/537.36","1"
"Mozilla/5.0 (X11; Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Odin/88.4324.2.10 Safari/537.36 HbbTV/1.6.1 (+DRM;Hisense;SmartTV_2022_1;V0000.06.10B.N0309;43U66GAVT;SmartTV_2022_1;) FVC/7.0 (Hisense;SmartTV_2022_1;) LaTivu_1.0.1_2022","1"
"Dalvik/2.1.0 (Linux; U; Android 10; moto g(7) power Build/QPOS30.85-23-7)","1"
"Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-J415GN Build/M1AJQ)","1"
"Dalvik/2.1.0 (Linux; U; Android 12; SATURN Build/SP1A.210812.016)","1"
"Dalvik/2.1.0 (Linux; U; Android 11.0; SM-G998U Build/PPR1.180610.011)","1"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2019:QRQ60;T-MSMUABC-1395.2;MuseM;) Tizen/5.0 (+TVPLUS+SmartHubLink+360avc) Chrome/63 VID/12","1"
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.67 Unique/94.7.5276.77","1"
"Dalvik/2.1.0 (Linux; U; Android 8.1.0; RCT6B86E12 Build/O11019)","1"
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36 OPR/36.0.2128.0 OMI/4.8.0.129.PIXEL_UNICORN3.91 SonyCEBrowser/1.0 (KDL-50W660F; PTV2017/v1.621; AUS;)","1"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:QBQ85;T-PTMUABC-1430.1;PontusM;urn:samsungtv:familyname:22_PONTUSM_QTV:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink+360avc) Chrome/85 LaTivu_1.0.1_2022 RVID/110","1"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2019:QRQ80_OC;T-MSMUABC-1395.2;MuseM;) Tizen/5.0 (+TVPLUS+SmartHubLink+360avc) Chrome/63 VID/25","1"
"Mozilla/5.0 (Linux; Android 7.1.1; EboxTV Build/NYJ79; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/104.0.5112.69 Mobile Safari/537.36","1"
"Dalvik/2.1.0 (Linux; U; Android 11; FP3 Build/8901.4.A.0023.0)","1"
"Dalvik/2.1.0 (Linux; U; Android 12; RT2 Build/SP1A.210812.016)","1"
"Dalvik/2.1.0 (Linux; U; Android 11; V10 Build/RP1A.200720.011)","1"
"Dalvik/2.1.0 (Linux; U; Android 12; S61Pro Build/SP1A.210812.016)","1"
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36 OPR/29.0.1803.0 OMI/4.5.23.37.ALSAN5.192 HbbTV/1.2.1 (; Sony; KD-43X8000G; v1.607210100; 2016;) sony.hbbtv.tv.2016HE","1"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2017;T-KTMUABC-1290.3;;)+TVPLUS+SmartHubLink Chrome","1"
"Dalvik/2.1.0 (Linux; U; Android 12; moto g stylus 5G Build/S2RES32.29-16-1-2)","1"
"HbbTV/1.5.1 (+DRM;Samsung;SmartTV2021:QAQ90;T-NKM2UABC-2130.8;NikeM2;urn:samsungtv:familyname:21_NIKEM2_QTV:2021;) Tizen/6.0 (+TVPLUS+SmartHubLink+360avc) Chrome/76 LaTivu_1.0.1_2021 RVID/8","1"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:QBQ70;T-PTMUABC-1430.1;PontusM;urn:samsungtv:familyname:22_PONTUSM_QTV:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink+360avc) Chrome/85 LaTivu_1.0.1_2022 RVID/101","1"
"Mozilla/5.0 (QtEmbedded; Linux) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/48.0 Safari/537.4 HbbTV/1.5.1 (+DRM; TCL; RT51; V8-R851T02-LF1V728; RT51; com.tcl.RT51;) FVC/4.0 (TCL; com.tcl.RT51;) LaTivu_1.0.1_2020","1"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2019:URU7100;T-MSLUABC-1395.2;MuseL;) Tizen/5.0 (+TVPLUS+SmartHubLink) Chrome/63 VID/25","1"
"Mozilla/5.0 (Linux; Andr0id 10; BRAVIA 4K VH2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36 OPR/46.0.2207.0 OMI/4.21.0.273.DIA6.199 HbbTV/1.5.1 (+DRM; Sony; KD-43X85J; PKG6.4284.0521PAA; ; com.sony.HE.G4.4K; ) sony.hbbtv.tv.G4.2021HE.4K","1"
"Dalvik/2.1.0 (Linux; U; Android 11; SM-A215U Build/RP1A.200720.012)","1"
"Dalvik/2.1.0 (Android TV; Android 10; Sony BRAVIA 4K VH2) 7plus/4.30.1","1"
"Mozilla/5.0 (X11; Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Odin/3.2987.2.8 Safari/537.36 HbbTV/1.4.1 (+DRM; Hisense; HA75U7A7UWTG_0001; V0000.01.00a.M0112; HA75U7A7UWTG_0001; SmartTV_DB2019A;)","1"
"Dalvik/2.1.0 (Linux; U; Android 9; CWM19 Build/PTT1.220210.001)","1"
"Dalvik/2.1.0 (Linux; U; Android 9; SM-G973W Build/PPR1.180610.011)","1"
"Dalvik/2.1.0 (Linux; U; Android 11; nami Build/R113-15393.58.0)","1"
"Dalvik/2.1.0 (Linux; U; Android 6.0.1; 9001X Build/MMB29M)","1"
"Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-A920F Build/R16NW)","1"
"Dalvik/2.1.0 (Linux; U; Android 11; V20 Build/RP1A.200720.011)","1"
"Dalvik/2.1.0 (Linux; U; Android 10; RMX1801 Build/QKQ1.191014.001)","1"
"Dalvik/2.1.0 (Linux; U; Android 11; moto g stylus 5G Build/RRES31.Q2-11-61-4-19)","1"
"Mozilla/5.0 (Linux; Android 13; SM-G996B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Mobile Safari/537.36 (Ecosia android@101.0.4951.41)","1"
"Dalvik/2.1.0 (Linux; U; Android 13; CPH2469 Build/TP1A.220905.001)","1"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:UBU8000;T-KSU2EBUABC-1403.6;KantSU2e;urn:samsungtv:familyname:22_KANTSU2E_UB2:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink) Chrome/85 LaTivu_1.0.1_2022 RVID/118","1"
"Mozilla/5.0 (Linux; Android 9.0; Build/PI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.57 Safari/537.36 CrKey/1.50.228700","1"
"Mozilla/5.0 (Linux; Andr0id 10; BRAVIA 4K VH2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36 OPR/46.0.2207.0 OMI/4.21.0.273.DIA6.213 HbbTV/1.5.1 (+DRM; Sony; XR-55A80J; PKG6.5660.0668PAA; ; com.sony.HE.G4.4K; ) sony.hbbtv.tv.G4.2021HE.4K","1"
"HbbTV/1.5.1 (+DRM;Samsung;SmartTV2021:QAQ90;T-NKM2UABC-2130.8;NikeM2;urn:samsungtv:familyname:21_NIKEM2_QTV:2021;) Tizen/6.0 (+TVPLUS+SmartHubLink+360avc) Chrome/76 LaTivu_1.0.1_2021 RVID/13","1"
"Mozilla/5.0 (Linux; Android 11; Smart TV Pro Build/AR2101; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/114.0.5735.130 Mobile Safari/537.36","1"
"HbbTV/1.5.1 (+DRM;Samsung;SmartTV2021:QAQ900;T-OSCPUABC-2130.8;OscarP;urn:samsungtv:familyname:21_OSCARP_8K:2021;) Tizen/6.0 (+TVPLUS+SmartHubLink+360avc) Chrome/76 LaTivu_1.0.1_2021 RVID/40","1"
"Dalvik/2.1.0 (Linux; U; Android 9.0; X96MINI Build/NHG47K)","1"
"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","1"
"Mozilla/5.0 (Linux; Andr0id 10; BRAVIA 4K VH2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36 OPR/46.0.2207.0 OMI/4.21.0.273.DIA6.221 HbbTV/1.5.1 (+DRM; Sony; KD-43X85J; PKG6.6070.0711PAA; ; com.sony.HE.G4.4K; ) sony.hbbtv.tv.G4.2021HE.4K","1"
"Dalvik/2.1.0 (Linux; U; Android 10; SM-A600G Build/QP1A.190711.020)","1"
"Dalvik/2.1.0 (Linux; U; Android 12; TB300FU Build/SP1A.210812.016)","1"
"Dalvik/2.1.0 (Linux; U; Android 9; LM-V500 Build/PKQ1.190223.001)","1"
"Mozilla/5.0 (Linux; Android 9; KFTRWI) AppleWebKit/537.36 (KHTML, like Gecko) Silk/112.5.1 like Chrome/112.0.5615.213 Safari/537.36","1"
"Dalvik/2.1.0 (Linux; U; Android 11; motorola one 5G ace Build/RZKS31.Q3-45-16-9-11)","1"
"Mozilla/5.0 (Web0S; Linux/SmartTV) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.34 Safari/537.36 HbbTV/1.4.1 (+DRM; LGE; 43UM7600PTA; WEBOS4.5 05.30.30; W45_K5LP; DTV_W19P;)","1"
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36 OPR/36.0.2128.0 OMI/4.8.0.129.PIXEL_UNICORN3.79 HbbTV/1.2.1 (+DRM;Sony; KD-60X6700E; v1.904; 2017;) sony.hbbtv.tv.2017LE4","1"
"Dalvik/2.1.0 (Linux; U; Android 11; Infinix X6512 Build/RP1A.200720.011)","1"
"HbbTV/1.6.1 (+DRM; Samsung; SmartTV2023:QCQ90; T-PTMCUABC-1212.7; PontusM; urn:samsungtv:familyname:23_PONTUSM_QTV:2023; ) Tizen/7.0 (+TVPLUS+SmartHubLink+POINTER) Chrome/94 LaTivu_2.0_2023 RVID/25","1"
